715,51
587,13
897,18
210,85
134,38
57,44
656,58
322,12
261,15
866,72
448,62
638,100
952,8
802,18
567,68
427,47
92,90
908,69
913,96
357,32
853,4
288,13
698,79
583,30
276,98
562,32
59,7
936,33
789,23
515,24
852,17
580,17
629,73
228,16
341,29
391,53
685,55
490,3
757,32
343,40
68,42
736,42
670,98
563,43
766,20
300,86
703,77
812,2
135,80
565,99
664,1
682,14
465,79
44,12
545,24
520,37
925,31
622,62
675,72
755,29
186,64
139,86
625,76
958,38
273,74
26,82
368,42
692,2
292,44
298,84
969,85
709,66
379,25
351,13
438,3
795,23
345,99
763,3
88,24
408,57
734,90
115,6
129,66
508,77
681,54
176,66
367,27
777,22
930,91
947,27
504,33
714,40
266,54
338,23
113,72
467,44
492,99
978,49
285,53
192,55
950,1
695,26
596,79
909,66
49,42
978,24
849,89
954,34
354,67
322,73
870,12
522,8
508,90
833,55
984,36
959,33
850,44
904,28
990,38
550,10
510,40
607,25
864,64
113,77
7,23
206,94
514,64
285,74
150,30
683,44
455,6
737,33
944,52
857,10
568,77
88,13
668,2
892,24
844,12
106,48
624,82
262,49
821,42
913,24
553,87
871,40
504,12
296,53
721,97
470,97
4,57
262,60
921,57
237,43
740,26
18,8
185,80
467,57
585,93
523,66
285,17
367,85
899,74
277,20
65,37
59,19
918,93
269,62
505,62
59,15
947,95
611,76
287,12
361,24
839,9
664,52
565,75
342,13
465,12
220,87
126,6
817,59
433,9
73,9
827,83
869,30
841,29
100,54
818,38
601,100
379,14
444,62
880,27
94,29
1000,83
891,64
498,72
316,4
626,15
213,96
498,14
163,62
575,27
530,51
674,95
958,55
185,19
79,28
274,25
203,98
923,81
216,38
720,91
672,14
935,97
600,65
228,34
192,60
163,32
280,80
307,71
51,80
27,60
24,68
830,13
424,37
623,95
204,6
718,84
6,73
396,60
717,67
331,2
314,89
415,48
771,16
675,22
134,28
279,85
660,66
43,29
203,51
173,7
916,88
670,70
549,38
955,92
581,17
975,61
658,14
675,86
59,28
70,2
62,35
583,76
340,91
205,49
499,23
242,66
803,77
845,37
16,31
768,25
492,56
703,60
473,87
63,24
808,75
825,4
86,39
273,44
232,18
661,97
1000,98
704,97
361,77
162,82
889,82
799,94
83,62
508,66
336,40
117,64
417,46
41,43
992,40
876,41
590,65
137,51
514,66
857,22
671,15
720,73
498,59
822,60
329,87
838,85
855,69
556,30
895,61
500,25
701,61
978,77
108,14
465,99
577,56
660,36
976,14
13,4
948,26
176,3
635,40
93,13
521,100
999,49
687,23
844,97
693,50
297,67
908,55
939,68
621,31
910,3
963,74
758,80
480,57
42,20
944,29
172,16
41,66
718,10
710,14
523,7
447,49
721,47
48,41
449,45
871,67
755,39
326,50
606,47
329,42
314,65
328,67
349,58
995,82
5,74
91,31
106,17
780,81
608,96
980,53
81,45
75,42
604,5
635,53
648,79
132,53
615,15
139,25
853,86
593,33
721,25
538,72
82,9
209,39
257,77
752,6
486,84
700,100
508,11
772,42
383,6
645,46
486,64
451,76
198,38
37,53
553,98
282,10
384,67
723,100
25,49
94,76
814,98
478,61
125,60
513,8
410,2
837,62
540,91
846,4
450,52
9,89
629,75
761,30
451,86
95,30
542,44
912,8
74,15
233,27
597,75
790,55
604,45
194,100
957,74
674,88
11,50
76,6
697,74
56,2
241,56
124,67
232,98
199,95
322,41
133,45
871,52
605,31
231,97
515,37
627,96
176,79
192,38
542,42
675,50
13,61
773,74
426,57
367,88
109,7
731,77
575,58
318,49
957,76
204,50
157,60
258,74
472,63
852,29
345,79
109,42
432,8
289,23
48,76
609,70
140,19
872,73
436,66
217,1
162,65
616,35
304,22
225,82
451,44
790,81
285,82
531,59
244,96
363,21
484,70
358,93
564,57
608,89
859,54
545,77
926,29
79,51
522,60
270,30
13,92
343,88
90,69
413,53
952,43
510,24
485,43
625,24
720,42
708,65
245,37
176,4
591,63
504,5
82,13
936,29
590,7
585,15
61,31
332,28
424,49
375,57
667,4
100,60
653,40
699,68
801,79
617,63
366,65
977,30
554,44
96,37
44,81
318,64
857,43
358,28
376,58
273,86
716,27
650,60
761,48
587,7
274,15
543,90
244,84
492,24
638,87
50,86
116,11
420,91
965,1
672,11
212,79
228,15
883,45
963,69
513,82
580,43
569,49
917,77
148,80
743,95
880,2
623,22
862,17
599,31
92,97
76,59
901,24
162,79
652,91
91,56
573,62
890,87
277,9
701,18
127,51
25,9
430,60
676,58
944,39
730,10
115,2
968,35
316,35
396,81
28,100
804,18
249,2
221,38
910,20
194,61
895,30
842,68
421,3
61,8
36,47
846,88
433,18
386,34
112,49
151,87
560,81
663,37
77,94
887,13
444,29
937,4
581,1
144,19
612,5
271,52
343,18
884,79
251,84
394,67
855,53
564,33
595,20
247,88
366,17
688,34
162,69
512,29
297,37
582,19
169,97
643,54
676,66
509,64
588,3
183,23
182,98
161,65
542,56
190,70
605,5
908,62
640,11
833,58
118,9
486,60
410,98
508,79
917,69
890,8
209,62
136,63
775,74
607,40
880,66
32,81
319,55
699,96
690,6
667,22
993,17
454,61
756,81
137,3
869,93
121,46
969,65
116,64
238,47
330,73
272,81
288,99
903,89
386,92
116,9
617,36
234,92
52,78
271,54
685,76
719,89
528,9
618,91
118,30
262,51
659,72
918,97
454,66
201,94
432,97
835,3
995,63
298,61
155,62
620,50
486,68
400,14
8,14
619,89
776,44
770,13
219,38
608,10
228,54
682,26
776,5
448,74
47,72
100,67
534,56
513,37
967,31
21,47
86,43
21,2
23,39
502,39
271,29
631,21
878,26
416,32
108,6
117,75
525,14
55,63
635,77
287,31
113,85
425,39
400,94
878,82
118,75
551,7
670,56
429,73
872,68
231,26
30,49
780,68
153,20
108,98
894,54
678,70
240,87
488,84
847,33
818,97
723,70
899,25
